LINTANG,BUJUR,MONTH,DAY,YEAR
5.5,126.09,4,12,2017
1.02,121.38,4,12,2017
7.59,124.84,4,12,2017
-9.27,118.96,4,12,2017
5.74,127.08,4,13,2017
5.6,126.92,4,13,2017
-30.92,-71.58,4,13,2017
-0.89,123.94,4,13,2017
-2.66,129.37,4,13,2017
5.62,127.27,4,13,2017
-5.37,133.45,4,13,2017
-9.02,112.85,4,13,2017
5.67,127.21,4,13,2017
37.12,29.1,4,13,2017
-33.49,148.94,4,13,2017
-25.67,129.92,4,13,2017
-1.47,100.63,4,13,2017
5.56,127.3,4,13,2017
-18.31,-178.21,4,13,2017
25.24,122.45,4,13,2017
5.6,126.9,4,13,2017
2.19,123.93,4,13,2017
3.21,97.69,4,14,2017
1.11,121.81,4,14,2017
-9.66,112.86,4,14,2017
-9.51,112.79,4,14,2017
-12.37,-14.79,4,14,2017
-1.57,138.79,4,14,2017
14.28,145.27,4,14,2017
11.48,44.22,4,14,2017
-2.98,129.26,4,14,2017
-0.52,119.7,4,14,2017
-9.59,112.83,4,14,2017
-9.62,112.8,4,14,2017
11.58,43.73,4,14,2017
-0.25,123.88,4,14,2017
7.92,124.64,4,14,2017
-3.88,128.86,4,14,2017
-0.32,122.88,4,14,2017
-9.34,112.86,4,14,2017
7.93,124.71,4,14,2017
-4.05,128.31,4,14,2017
0.03,122.57,4,14,2017
-9.66,117.32,4,14,2017
-9.1,119.2,4,14,2017
-0.96,126.71,4,14,2017
1.41,126.32,4,14,2017
-0.08,123.31,4,14,2017
0.49,121.31,4,14,2017
-2.14,127.84,4,14,2017
0.73,121.82,4,14,2017
-0.39,134.52,4,14,2017
0.83,122.29,4,14,2017
-9.41,115.67,4,14,2017
0.69,127.6,4,14,2017
-9.85,119.34,4,15,2017
-4.68,102.47,4,15,2017
2.4,125.35,4,15,2017
-0.98,131.13,4,15,2017
-23.28,-179.94,4,15,2017
0.64,122.15,4,15,2017
-10.18,119.13,4,15,2017
-23.37,-67.7,4,15,2017
2.4,124.52,4,15,2017
-9.5,112.73,4,15,2017
-8.29,123.88,4,15,2017
-3,139.32,4,15,2017
-11.21,111.8,4,15,2017
-7.81,117.45,4,15,2017
-1.67,134.97,4,15,2017
-11.07,162.51,4,15,2017
1.59,125.63,4,15,2017
-8.72,117.58,4,15,2017
-0.2,124.95,4,15,2017
4.43,125.89,4,15,2017
7.3,124.68,4,15,2017
7.47,124.87,4,15,2017
-9.79,161.03,4,15,2017
-6.24,130.75,4,16,2017
-9.26,112.88,4,16,2017
-0.13,122.87,4,16,2017
-0.94,100.65,4,16,2017
-7.83,107.27,4,16,2017
-4.65,102.11,4,16,2017
0.58,96.98,4,16,2017
-7.36,83.15,4,16,2017
-4.38,101.96,4,16,2017
0.3,121.57,4,16,2017
-9.3,118.11,4,16,2017
-2.82,129.17,4,16,2017
-8.84,118.93,4,16,2017
-7.96,110.47,4,16,2017
0.39,123.94,4,16,2017
-2.76,127.98,4,16,2017
-9.28,113.22,4,16,2017
-24.3,179.99,4,16,2017
-2.63,139.99,4,16,2017
23.24,120.57,4,16,2017
0.98,124.97,4,16,2017
-4.12,129.54,4,16,2017
-8.27,113.52,4,16,2017
1.29,97.7,4,16,2017
-1.77,99.37,4,16,2017
-5.33,153.74,4,16,2017
-7.34,112.17,4,16,2017
-3.37,127.37,4,16,2017
18.91,120.78,4,16,2017
0.12,123.52,4,16,2017
-0.01,123.23,4,17,2017
-9.37,112.87,4,17,2017
-7.12,124.87,4,17,2017
2.43,125.78,4,17,2017
-13.48,166.52,4,17,2017
-13.38,166.66,4,17,2017
17.46,-61.66,4,17,2017
26.96,130.39,4,17,2017
-11.56,117.96,4,17,2017
-0.33,123.07,4,17,2017
9.5,126.44,4,17,2017
-16.23,-174.09,4,17,2017
-13.63,114.36,4,17,2017
0.52,120.73,4,17,2017
4.19,125.81,4,17,2017
3.82,95.69,4,17,2017
-3.04,127.64,4,17,2017
0.22,122.51,4,17,2017
-6.97,130.39,4,17,2017
-2.82,129.16,4,17,2017
-3.29,139.02,4,17,2017
-13.5,166.65,4,17,2017
0.78,119.99,4,17,2017
36.51,70.94,4,17,2017
8.39,137.8,4,18,2017
33.95,76.54,4,18,2017
-8.13,122.77,4,18,2017
-18.85,-178.13,4,18,2017
-8.67,116.88,4,18,2017
-0.03,122.33,4,18,2017
-31.57,117.16,4,18,2017
-8.38,118.58,4,18,2017
20.92,100.27,4,18,2017
-8.84,119,4,18,2017
-8.6,108.46,4,18,2017
0.66,127.4,4,18,2017
-8.42,123.41,4,18,2017
-18.12,-178.8,4,18,2017
-18.05,-178.41,4,18,2017
-7.26,126.79,4,18,2017
-9.53,111.77,4,18,2017
-2.68,-75.59,4,18,2017
-38.86,179.19,4,19,2017
-1.1,132.11,4,19,2017
9.61,125.88,4,19,2017
-13.99,170.07,4,19,2017
0.56,127,4,19,2017
1.58,128.28,4,19,2017
-3.39,127.34,4,19,2017
-3.09,130.84,4,19,2017
-2.02,102.59,4,19,2017
-8.04,124.38,4,19,2017
-0.23,124.71,4,19,2017
-2.72,102.17,4,19,2017
-8.67,112.78,4,19,2017
-3.26,127.64,4,19,2017
2.14,126.65,4,19,2017
-0.9,123.16,4,19,2017
-3.07,127.73,4,19,2017
-8.29,108.51,4,19,2017
-8.45,107.86,4,20,2017
37.95,78.05,4,20,2017
-11.4,118.57,4,20,2017
5.36,127.16,4,20,2017
0.41,125.85,4,20,2017
-6.72,106.2,4,20,2017
2.81,125.92,4,20,2017
-21.45,-178.45,4,20,2017
-1.48,134.3,4,20,2017
44.47,148.66,4,20,2017
49.33,156.5,4,20,2017
3.19,127.09,4,20,2017
-5.34,151.65,4,20,2017
-1.14,119.89,4,20,2017
-6.88,129.98,4,20,2017
-8.62,122.43,4,20,2017
-1.11,119.95,4,20,2017
3.6,126.49,4,20,2017
-20.63,-173.52,4,20,2017
-10.86,164.54,4,21,2017
-0.33,123.03,4,21,2017
2.14,96.27,4,21,2017
-9.7,111.66,4,21,2017
-2.13,99.6,4,21,2017
-9.01,118.14,4,21,2017
-4.77,153.23,4,21,2017
-8.5,116.2,4,21,2017
38.74,29.08,4,21,2017
-8.78,118.86,4,21,2017
-7.63,128.35,4,21,2017
-4.46,127.23,4,21,2017
-2.88,127.02,4,21,2017
-6.46,103.78,4,21,2017
-9.13,118.72,4,21,2017
-9.72,112.89,4,21,2017
-8.41,119.76,4,21,2017
0.88,126.1,4,22,2017
-26.66,141.05,4,22,2017
-3.17,100.06,4,22,2017
2.65,95.41,4,22,2017
-5.16,152.07,4,22,2017
-0.99,119.51,4,22,2017
-6.42,130.3,4,22,2017
-9.69,125.01,4,22,2017
-0.18,122.9,4,22,2017
-9.61,112.73,4,22,2017
-4.38,140.52,4,22,2017
-5.18,153.19,4,22,2017
-55.76,146.18,4,22,2017
1.7,124.22,4,22,2017
-7.08,105.39,4,22,2017
0.43,123.66,4,22,2017
-5.12,126.84,4,23,2017
-7.56,120.65,4,23,2017
9.59,126.62,4,23,2017
1.05,126.43,4,23,2017
-32.86,-72.1,4,23,2017
1.46,122.28,4,23,2017
-6.48,153.14,4,23,2017
46.38,142.57,4,23,2017
-9.7,117.44,4,23,2017
1.13,121.66,4,23,2017
0.62,122.36,4,23,2017
-23.82,179.33,4,23,2017
-4.06,119.66,4,23,2017
-7.2,129.43,4,23,2017
0.46,124.53,4,23,2017
-8.08,107.84,4,23,2017
-0.17,121.94,4,24,2017
-4.87,102.88,4,24,2017
-1.11,119.77,4,24,2017
-0.12,125.26,4,24,2017
0.02,125.32,4,24,2017
3.87,122.59,4,24,2017
4.48,125.57,4,24,2017
0.95,122.59,4,24,2017
-18.1,173.16,4,24,2017
-9.56,123.81,4,24,2017
-4.63,101.94,4,24,2017
1.97,124.56,4,24,2017
-7.95,117.27,4,24,2017
-7.37,105.94,4,24,2017
-3.58,135.19,4,24,2017
-0.38,96.63,4,24,2017
-5.96,104.06,4,24,2017
-2.74,99.74,4,24,2017
-6.23,105.29,4,24,2017
-33.05,-71.6,4,24,2017
-16.43,-173.78,4,24,2017
14.15,144.51,4,24,2017
-9.25,118.65,4,24,2017
1.73,128.22,4,24,2017
-18,173.02,4,24,2017
-9.34,123.2,4,24,2017
-33.47,-71.51,4,25,2017
-7.45,106.19,4,25,2017
-7.04,111.86,4,25,2017
-8.97,125.44,4,25,2017
-0.14,124.01,4,25,2017
-8.05,118.55,4,25,2017
-14.71,167.47,4,25,2017
-20.21,-173.32,4,25,2017
-7.26,105.97,4,25,2017
-7.28,105.36,4,25,2017
4.11,97.2,4,25,2017
0.8,121.24,4,26,2017
-2.79,102.54,4,26,2017
1.47,128.14,4,26,2017
-8.65,118.42,4,26,2017
-8.71,115.33,4,26,2017
-0.27,122.91,4,26,2017
54.09,161.08,4,26,2017
-1,100.57,4,26,2017
-8.62,116.35,4,26,2017
1.42,98.96,4,26,2017
-8.23,120.41,4,26,2017
0.68,118.29,4,26,2017
-2.19,100.75,4,26,2017
-9.45,106.94,4,26,2017
-6.25,123.2,4,26,2017
-17.88,-178.66,4,26,2017
-0.58,135.72,4,26,2017
-5.29,133.86,4,26,2017
-22.13,-179.31,4,26,2017
-7.46,126.94,4,27,2017
-7.78,118.68,4,27,2017
-24.8,111.38,4,27,2017
0.53,126.08,4,27,2017
-2.57,129.57,4,27,2017
-0.91,121.65,4,27,2017
-8.79,112.5,4,27,2017
-10.17,161,4,27,2017
-8.98,110.46,4,27,2017
1.75,123.46,4,27,2017
-2.61,129.53,4,27,2017
4.14,126.57,4,27,2017
35.49,21.87,4,27,2017
-6.22,130.99,4,27,2017
0.51,100.71,4,27,2017
0.26,122.13,4,27,2017
-3.27,135.52,4,27,2017
-2.58,129.5,4,27,2017
2.19,124.12,4,27,2017
-17.09,-173.54,4,27,2017
-2.18,100.72,4,27,2017
23.08,60.53,4,27,2017
-10.03,118.98,4,27,2017
-8.07,111.72,4,28,2017
-9.58,119.17,4,28,2017
3.07,122.69,4,28,2017
-8.75,123.15,4,28,2017
-0.02,121.85,4,28,2017
-2.75,129.94,4,28,2017
-2.17,121.01,4,28,2017
2.21,96.12,4,28,2017
1.19,127.48,4,28,2017
-5.01,128.09,4,28,2017
2.12,96.14,4,28,2017
-4.45,132.59,4,28,2017
0.68,126.21,4,28,2017
-3.41,131.35,4,28,2017
0.36,121.98,4,28,2017
-33.47,-71.69,4,28,2017
-6.26,147.9,4,28,2017
-33.12,-71.74,4,28,2017
0.47,126.15,4,28,2017
0.54,125.92,4,28,2017
5.45,125,4,28,2017
5.46,124.14,4,28,2017
5.35,125,4,28,2017
5.39,124.94,4,28,2017
1.67,126.3,4,28,2017
-9.22,119.59,4,28,2017
5.17,124.77,4,28,2017
-1.05,120.04,4,28,2017
-1.06,120.02,4,28,2017
-3.96,129.89,4,28,2017
4.53,124.62,4,28,2017
1.7,96.77,4,28,2017
-9.11,125.99,4,28,2017
-9.72,111.69,4,29,2017
-8.1,117.99,4,29,2017
-8.26,114.86,4,29,2017
5.4,125.64,4,29,2017
-2.51,128.66,4,29,2017
24.96,127.52,4,29,2017
-0.06,122.49,4,29,2017
-9.72,111.8,4,29,2017
-6.04,29.69,4,29,2017
-9.95,111.7,4,29,2017
-9.84,111.75,4,29,2017
30.87,131.54,4,29,2017
-9.8,111.81,4,29,2017
-9.42,111.82,4,29,2017
-8.29,111.95,4,29,2017
-9.65,111.8,4,29,2017
-9.65,111.7,4,29,2017
-9.78,111.72,4,29,2017
-8.62,124.18,4,29,2017
-8.46,124.91,4,29,2017
-8.35,119.68,4,29,2017
-9.75,111.84,4,29,2017
-9.66,111.67,4,29,2017
-7.92,117.07,4,29,2017
-8.15,111.92,4,29,2017
3.55,128.07,4,29,2017
-9.84,111.63,4,29,2017
0.72,99.53,4,29,2017
0.77,99.58,4,29,2017
1.49,127.09,4,29,2017
1.38,125.68,4,29,2017
5.31,125.06,4,29,2017
-1.59,123.9,4,29,2017
30.94,131.68,4,29,2017
-1.33,120.13,4,29,2017
-5.91,130.14,4,29,2017
-9.83,162.07,4,29,2017
18.6,145.77,4,29,2017
0.78,99.55,4,30,2017
-0.19,122.86,4,30,2017
1.9,127.03,4,30,2017
21.34,121.95,4,30,2017
-0.85,131.47,4,30,2017
0.73,99.53,4,30,2017
-4.72,101.84,4,30,2017
-0.67,121.54,4,30,2017
-8.37,109.04,4,30,2017
-9.35,111.77,4,30,2017
1.6,98.62,4,30,2017
-2.2,100.72,4,30,2017
-6.44,129.99,4,30,2017
-0.2,122.92,4,30,2017
-7.25,124.89,4,30,2017
-0.38,127.09,4,30,2017
0.67,120.64,4,30,2017
-1.22,123.76,4,30,2017
-5.75,130.82,4,30,2017
-5.79,130.83,4,30,2017
-28.44,-176.05,4,30,2017
-3.34,128.61,4,30,2017
-9.9,114.92,4,30,2017
42.45,143.25,4,30,2017
-9.59,111.8,4,30,2017
-6.25,104.5,4,30,2017
0.73,98.4,4,30,2017
-8.17,124.13,4,30,2017
-0.36,127,4,30,2017
-9.79,114.93,4,30,2017
0.69,124.93,4,30,2017
0.85,126.1,4,30,2017
0.37,120.31,4,30,2017
11.4,126.02,5,1,2017
-5.82,151.18,5,1,2017
-6.94,105.48,5,1,2017
-8.55,121.04,5,1,2017
-0.08,123.22,5,1,2017
-0.37,123.02,5,1,2017
-7.96,117.7,5,1,2017
-9.31,110.33,5,1,2017
-8.22,107.83,5,1,2017
-0.17,124.24,5,1,2017
-8.25,107.86,5,1,2017
-9.8,111.65,5,1,2017
-9.79,111.65,5,1,2017
-2.17,121.06,5,1,2017
59.96,-136.59,5,1,2017
60.38,-137.47,5,1,2017
-0.04,123.4,5,1,2017
-8.8,118.04,5,1,2017
-2.95,122.52,5,1,2017
-7.92,107.22,5,1,2017
-10.08,108.79,5,1,2017
3.64,123.3,5,1,2017
-9.31,110.35,5,1,2017
-6.03,130.71,5,1,2017
-4.71,129.71,5,1,2017
2.36,99.01,5,1,2017
1.92,124.72,5,1,2017
11.64,94.77,5,1,2017
5.4,125.07,5,1,2017
-3.36,102.5,5,1,2017
-8.5,105.41,5,1,2017
-9.43,118.77,5,2,2017
-0.9,100.19,5,2,2017
-9.21,110.78,5,2,2017
-2.17,100.77,5,2,2017
5.44,124.78,5,2,2017
-9.63,111.75,5,2,2017
-2.77,128.04,5,2,2017
-2.19,100.82,5,2,2017
4.42,96.5,5,2,2017
5.35,124.97,5,2,2017
-9.76,118.72,5,2,2017
-8.71,123.51,5,2,2017
-9.57,159.97,5,2,2017
-0.49,123.05,5,2,2017
5.1,124.88,5,2,2017
-3.37,102.52,5,2,2017
-0.92,99.88,5,2,2017
5.42,124.82,5,2,2017
-23.93,-175.9,5,2,2017
-9.79,111.68,5,2,2017
-11.4,-14.08,5,2,2017
-5.08,151.22,5,2,2017
-6.1,104.24,5,2,2017
1.56,128.65,5,2,2017
-9.7,111.76,5,2,2017
35.72,60.7,5,2,2017
1.98,126.54,5,2,2017
1.62,122.85,5,3,2017
5.53,94.22,5,3,2017
-0.18,123.26,5,3,2017
5.38,124.86,5,3,2017
-13.67,167.26,5,3,2017
39.59,70.05,5,3,2017
-9.74,111.73,5,3,2017
39.74,71.12,5,3,2017
-6.79,130.52,5,3,2017
42.06,46.98,5,3,2017
-3.36,131.33,5,3,2017
-1.17,129.11,5,3,2017
5.08,124.43,5,3,2017
39.51,71.6,5,3,2017
-9.72,111.68,5,4,2017
-2.93,128.81,5,4,2017
28.23,104.96,5,4,2017
39.6,71.48,5,4,2017
-8.75,110.59,5,4,2017
-4.35,130.7,5,4,2017
-7.16,106.2,5,4,2017
-4.78,129.47,5,4,2017
-5.57,103.59,5,4,2017
-9.5,124.49,5,4,2017
-9.94,107.39,5,4,2017
-1.77,139.03,5,5,2017
-23.39,-175.6,5,5,2017
-10.39,118.96,5,5,2017
-5.82,110.08,5,5,2017
-6.94,106,5,5,2017
39.45,71.54,5,5,2017
39.68,70.92,5,5,2017
-7.23,115.97,5,5,2017
39.48,71.8,5,5,2017
-7.04,130.28,5,5,2017
-3.48,131.3,5,5,2017
-3.64,131.33,5,5,2017
-7.75,107.3,5,5,2017
-3.48,131.33,5,5,2017
0.39,120.4,5,5,2017
-3.61,131.31,5,5,2017
-3.5,131.26,5,5,2017
-3.31,131.22,5,5,2017
-3.44,131.23,5,5,2017
-6.87,105.09,5,5,2017
-2.44,128.87,5,5,2017
-9.85,117.34,5,5,2017
5.37,124.87,5,5,2017
13.81,92.47,5,5,2017
-9.39,114.83,5,5,2017
-18.54,170.63,5,5,2017
3.94,96.26,5,5,2017
-4.35,102.35,5,5,2017
-3.56,101.5,5,5,2017
-8.21,107.86,5,5,2017
39.58,71.41,5,6,2017
36.65,71.47,5,6,2017
0.73,99.53,5,6,2017
-2.69,138.95,5,6,2017
33,140.23,5,6,2017
0.79,99.49,5,6,2017
-5.02,151.07,5,6,2017
-8.66,118.37,5,6,2017
-8.88,109.95,5,6,2017
-8.31,108.75,5,7,2017
-5.91,106.57,5,7,2017
6.09,125.77,5,7,2017
-3.53,135.36,5,7,2017
17.83,145.54,5,7,2017
-1.24,134.23,5,7,2017
60.22,-151.77,5,7,2017
-6.65,127.6,5,7,2017
-8.95,124.15,5,7,2017
-8.81,117.57,5,7,2017
-0.63,127.45,5,7,2017
0.91,122.63,5,7,2017
-0.64,127.49,5,7,2017
-0.7,127.48,5,7,2017
0.54,122.21,5,7,2017
-3.46,131.27,5,7,2017
-3.02,140.78,5,7,2017
-6.81,130.02,5,7,2017
-0.11,123.64,5,7,2017
2.5,96.86,5,7,2017
3.97,95.84,5,7,2017
2.51,128.42,5,7,2017
-7.53,128.33,5,7,2017
-9.02,117.33,5,7,2017
-8.24,107.97,5,7,2017
-6.87,102.07,5,7,2017
-6.26,104.27,5,8,2017
-8.11,117.63,5,8,2017
2.58,95.95,5,8,2017
-2.85,127.76,5,8,2017
-20.4,169.66,5,8,2017
3.07,124.72,5,8,2017
-4.93,153.2,5,8,2017
0.26,122.3,5,8,2017
-7.92,117.5,5,8,2017
-1.19,120.69,5,8,2017
51.08,-177.02,5,8,2017
51.2,-176.79,5,8,2017
51.82,-178.72,5,8,2017
-6.68,106.09,5,8,2017
3.04,126.63,5,8,2017
-7.71,106.4,5,8,2017
1.11,121.57,5,8,2017
-8.82,114.89,5,8,2017
-0.17,125.33,5,8,2017
-5.79,129.4,5,8,2017
-8.51,122.47,5,8,2017
24.42,126.38,5,9,2017
2.38,125.06,5,9,2017
-37.95,176.94,5,9,2017
51.17,-177.63,5,9,2017
-3.46,128.87,5,9,2017
-0.47,123.34,5,9,2017
-14.6,167.35,5,9,2017
-20.61,-173.86,5,9,2017
-1.56,139.11,5,9,2017
-3.69,128.77,5,9,2017
1.52,128.34,5,9,2017
-7.42,129.53,5,9,2017
-7.69,106.96,5,9,2017
13.52,120.96,5,9,2017
25.69,125.08,5,9,2017
13.75,144.94,5,9,2017
-15.51,167.5,5,10,2017
-2.12,138.67,5,10,2017
-0.85,131.2,5,10,2017
-2.41,140.26,5,10,2017
-2.64,140.29,5,10,2017
51.94,-178.72,5,10,2017
-3.83,128.87,5,10,2017
-9.58,115.27,5,10,2017
-26.57,67.61,5,10,2017
-7.08,106.34,5,10,2017
-0.18,119.79,5,10,2017
-7.21,129.46,5,10,2017
-0.22,119.65,5,10,2017
-0.16,119.8,5,10,2017
-9.09,111.17,5,10,2017
-0.18,119.81,5,10,2017
37.64,75.25,5,10,2017
-2.38,140.42,5,10,2017
-56.81,-24.55,5,10,2017
-10.31,113.32,5,11,2017
0,123.49,5,11,2017
-0.07,123.47,5,11,2017
0.32,121.86,5,11,2017
7.36,126.83,5,11,2017
39.55,48.59,5,11,2017
1.05,98.93,5,11,2017
37.51,75.36,5,11,2017
-2.89,129.05,5,11,2017
-0.56,124.11,5,11,2017
50.17,156.14,5,11,2017
-7.8,107.06,5,11,2017
-1.36,138.82,5,11,2017
0.61,98.51,5,11,2017
-9.25,118.04,5,11,2017
-8.09,115.34,5,11,2017
-56.8,-25.19,5,11,2017
0.57,126.26,5,11,2017
-0.32,122.91,5,11,2017
41.09,75,5,11,2017
-2.23,139.22,5,11,2017
4.33,127,5,11,2017
-5.47,126.77,5,11,2017
39.86,40.94,5,11,2017
-6.34,130.38,5,11,2017
-4.6,101.26,5,11,2017
5.45,124.93,5,11,2017
-6.64,130.11,5,11,2017
-8.55,117.69,5,11,2017
20.58,121.36,5,11,2017
-8.14,106.94,5,12,2017
-27.56,-176.72,5,12,2017
-32.73,151.13,5,12,2017
1.1,122.74,5,12,2017
-9.27,114.07,5,12,2017
-8.16,116.55,5,12,2017
38.4,73.07,5,12,2017
0.01,123.02,5,12,2017
-7.8,159.48,5,12,2017
-3.19,102.25,5,12,2017
0.28,125.37,5,12,2017
-8.61,118.35,5,12,2017
0.61,99.54,5,12,2017
-7.39,128.72,5,12,2017
-2.83,129.37,5,12,2017
-8.27,107.86,5,12,2017
12.63,-90.69,5,12,2017
1.96,99.01,5,12,2017
5.25,126.34,5,12,2017
-14.75,167.05,5,12,2017
-3.9,139.1,5,12,2017
-1.06,119.84,5,12,2017
36.8,71.42,5,12,2017
0.23,97.49,5,12,2017
-8.78,126.12,5,13,2017
10.7,126.83,5,13,2017
-3.61,129.28,5,13,2017
-2.64,133.01,5,13,2017
0.19,121.08,5,13,2017
-4.9,129.83,5,13,2017
0.9,126.09,5,13,2017
-33.48,-72.32,5,13,2017
-8.09,123.94,5,13,2017
-1.94,140.67,5,13,2017
-2.82,130.34,5,13,2017
1.76,126.49,5,13,2017
37.69,57.26,5,13,2017
-2.02,137.45,5,13,2017
0.49,122.53,5,14,2017
-4.41,133.67,5,14,2017
0.26,121.92,5,14,2017
-6.78,107.55,5,14,2017
-7.43,108.73,5,14,2017
5.54,126.03,5,14,2017
-3.23,134.78,5,14,2017
-7.77,117.31,5,14,2017
-3.91,128.61,5,14,2017
5.58,124.73,5,14,2017
0.68,97.73,5,14,2017
-2.44,100.8,5,14,2017
2.19,126.56,5,14,2017
-3.17,139.91,5,14,2017
-2.7,129.07,5,14,2017
-8.12,115.34,5,14,2017
-8.11,115.36,5,14,2017
-8.13,115.35,5,14,2017
-8.11,115.35,5,14,2017
-4.27,103.56,5,14,2017
-20.64,-68.3,5,14,2017
-7.29,106.04,5,14,2017
-6.97,105.53,5,14,2017
-7.84,106.52,5,14,2017
-8.83,117.74,5,14,2017
-8.11,115.34,5,14,2017
-8.13,115.35,5,15,2017
0.41,125.88,5,15,2017
-8.11,115.34,5,15,2017
-0.29,122.99,5,15,2017
-8.12,115.34,5,15,2017
-9.57,111.8,5,15,2017
-5.84,128.99,5,15,2017
-2.93,128.23,5,15,2017
0.4,121.97,5,15,2017
27.22,130.02,5,15,2017
2.55,95.85,5,15,2017
-5.01,120.54,5,15,2017
-8.4,118.79,5,15,2017
-2.52,138.98,5,15,2017
-5.11,103.17,5,15,2017
-2.92,128.93,5,15,2017
-19.73,168.49,5,15,2017
-4.03,152.59,5,15,2017
-0.34,121.96,5,15,2017
-7.81,119.01,5,15,2017
-7.39,129.5,5,15,2017
3.83,126.57,5,15,2017
0.86,120.62,5,15,2017
0.82,120.65,5,15,2017
-8.28,118.23,5,15,2017
23.25,121.62,5,15,2017
0.95,121.34,5,15,2017
-7.34,111.54,5,15,2017
-8.55,108.73,5,16,2017
6.11,124.43,5,16,2017
-6.26,103.84,5,16,2017
12.95,145.43,5,16,2017
-7.4,128.71,5,16,2017
3.3,99.05,5,16,2017
0.3,124.64,5,16,2017
1.82,127.26,5,16,2017
0.06,125.84,5,16,2017
5.08,125,5,16,2017
42.2,71.84,5,16,2017
-7.74,128.4,5,16,2017
24.88,122.15,5,16,2017
-23.59,-177.37,5,16,2017
-8.77,110.72,5,16,2017
-20.58,167.98,5,16,2017
-0.93,127.29,5,16,2017
-8.77,118.31,5,16,2017
-0.69,134.86,5,17,2017
-8.79,118.35,5,17,2017
0.49,126.76,5,17,2017
-8.85,118.44,5,17,2017
-7.22,129.32,5,17,2017
-3.1,133.99,5,17,2017
-5,120.71,5,17,2017
-0.41,123.62,5,17,2017
-0.22,122.92,5,17,2017
36.04,27.79,5,17,2017
-8.29,117.54,5,17,2017
-6.15,125.17,5,17,2017
0.9,120.62,5,17,2017
-53.45,158.98,5,17,2017
12.74,93.6,5,17,2017
1.93,127.4,5,17,2017
-6.8,148.61,5,17,2017
-3.07,102.06,5,17,2017
-9.74,118.63,5,17,2017
-0.21,120.81,5,18,2017
-8.38,123.36,5,18,2017
-6.85,107.56,5,18,2017
36.54,70.11,5,18,2017
-8.1,115.34,5,18,2017
-0.18,123.59,5,18,2017
-8.1,115.31,5,18,2017
0.2,98.73,5,18,2017
0.2,121.58,5,18,2017
-6.06,104.75,5,18,2017
-3.51,102.39,5,18,2017
0.92,120.37,5,18,2017
-4.49,102.63,5,18,2017
1.41,122.04,5,18,2017
-6.46,130.32,5,18,2017
1.55,126.19,5,18,2017
30.33,96.97,5,18,2017
52.62,-166.77,5,19,2017
-0.33,127.26,5,19,2017
-7.71,117.09,5,19,2017
-3.48,140.73,5,19,2017
-4.14,140.46,5,19,2017
-9.22,159.02,5,19,2017
-1.11,126.89,5,19,2017
-2.14,127.88,5,19,2017
-9.54,158.92,5,19,2017
-9.28,158.97,5,19,2017
-1.08,126.83,5,19,2017
-9.84,119.84,5,19,2017
-8.24,119.93,5,19,2017
1.05,126.13,5,19,2017
-9.65,159.49,5,19,2017
0.14,121.84,5,19,2017
1.1,126.11,5,19,2017
-9.53,159.3,5,19,2017
-5.69,154.51,5,19,2017
-1.65,140.66,5,19,2017
3.11,126.76,5,19,2017
-11.6,118.18,5,19,2017
0.78,126.09,5,19,2017
-11.08,117.86,5,19,2017
-1.21,126.92,5,19,2017
9.25,123.96,5,20,2017
-3.43,120.78,5,20,2017
-7.2,129.36,5,20,2017
6.33,126.86,5,20,2017
-7.85,106.59,5,20,2017
-0.28,123,5,20,2017
-2.93,127.64,5,20,2017
40.14,144.08,5,20,2017
1.47,124.5,5,20,2017
-1.87,133.61,5,20,2017
39.99,143.56,5,20,2017
40.01,143.66,5,20,2017
-8.46,118.92,5,20,2017
-6.17,130.39,5,20,2017
35.91,57.79,5,20,2017
1.82,122.42,5,20,2017
-1.15,126.87,5,20,2017
17.1,-94.31,5,20,2017
0.08,126.62,5,20,2017
5.19,127.18,5,20,2017
-8.22,108.27,5,20,2017
-1.27,120.65,5,20,2017
-8.08,117.7,5,21,2017
0.28,121.78,5,21,2017
-0.91,120.39,5,21,2017
0.42,120.41,5,21,2017
5.72,127.58,5,21,2017
3.56,127.81,5,21,2017
-1.88,133.6,5,21,2017
-1.83,133.63,5,21,2017
-20.47,170.66,5,21,2017
-28.69,74.39,5,21,2017
-2.22,127.81,5,21,2017
-11.2,117.79,5,21,2017
-9.56,120.28,5,21,2017
-8.58,117.27,5,21,2017
-3.51,128.79,5,21,2017
-0.62,131.8,5,21,2017
-7.71,117.25,5,21,2017
-3.5,128.94,5,21,2017
4.31,126,5,21,2017
-3.97,129.5,5,21,2017
-2.66,129.13,5,21,2017
-5.1,153.39,5,22,2017
-9.94,117.34,5,22,2017
0.5,122.27,5,22,2017
-2.94,128.33,5,22,2017
-8.61,107.2,5,22,2017
1.79,122.49,5,22,2017
0.35,122.09,5,22,2017
0.1,122.37,5,22,2017
39.44,73.57,5,22,2017
0.82,122.43,5,22,2017
-3.84,102.61,5,22,2017
43.84,147.77,5,22,2017
0.19,121.71,5,22,2017
-9.42,117.09,5,22,2017
-8.14,117.79,5,22,2017
-3.6,128.7,5,22,2017
-2.93,128.34,5,22,2017
0.74,126.04,5,22,2017
-5.98,130.92,5,22,2017
-17.31,-173.29,5,22,2017
-0.09,122.97,5,22,2017
-2.77,129.36,5,22,2017
-4.66,126.65,5,22,2017
-0.88,123.66,5,23,2017
